l1;l2;l3;l4;l5;l6;spk_id;ut_id;frameTime;pcm_loudness_sma;mfcc_sma[0];mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12];mfcc_sma[13];mfcc_sma[14];logMelFreqBand_sma[0];logMelFreqBand_sma[1];logMelFreqBand_sma[2];logMelFreqBand_sma[3];logMelFreqBand_sma[4];logMelFreqBand_sma[5];logMelFreqBand_sma[6];logMelFreqBand_sma[7];lspFreq_sma[0];lspFreq_sma[1];lspFreq_sma[2];lspFreq_sma[3];lspFreq_sma[4];lspFreq_sma[5];lspFreq_sma[6];lspFreq_sma[7];F0finEnv_sma;voicingFinalUnclipped_sma;F0final_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;pcm_loudness_sma_de;mfcc_sma_de[0];mfcc_sma_de[1];mfcc_sma_de[2];mfcc_sma_de[3];mfcc_sma_de[4];mfcc_sma_de[5];mfcc_sma_de[6];mfcc_sma_de[7];mfcc_sma_de[8];mfcc_sma_de[9];mfcc_sma_de[10];mfcc_sma_de[11];mfcc_sma_de[12];mfcc_sma_de[13];mfcc_sma_de[14];logMelFreqBand_sma_de[0];logMelFreqBand_sma_de[1];logMelFreqBand_sma_de[2];logMelFreqBand_sma_de[3];logMelFreqBand_sma_de[4];logMelFreqBand_sma_de[5];logMelFreqBand_sma_de[6];logMelFreqBand_sma_de[7];lspFreq_sma_de[0];lspFreq_sma_de[1];lspFreq_sma_de[2];lspFreq_sma_de[3];lspFreq_sma_de[4];lspFreq_sma_de[5];lspFreq_sma_de[6];lspFreq_sma_de[7];F0finEnv_sma_de;voicingFinalUnclipped_sma_de;F0final_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de
1;0;0;0;0;0;035;04;0.000000;2.484224e-002;-8.952782e+001;-3.517570e+001;-1.326289e+000;-4.921601e+000;-2.800709e+000;-4.749173e+000;1.167001e+000;1.057978e+000;5.754077e-001;-3.333648e+000;4.984404e-001;8.769147e+000;6.929911e+000;2.984169e+000;-6.668327e+000;-1.531024e+001;-1.413012e+001;-1.307121e+001;-1.242904e+001;-1.098422e+001;-9.919730e+000;-8.966744e+000;-8.232511e+000;3.862910e-001;8.497421e-001;1.179365e+000;1.431574e+000;1.758671e+000;1.919651e+000;2.262607e+000;2.310016e+000;0;1.043948e-001;0;0;0;0;-9.881489e-004;-5.094528e-002;-3.326561e-001;-9.058443e-002;5.598820e-001;9.807798e-001;8.187062e-001;3.853349e-002;8.873792e-001;6.668600e-001;1.288891e+000;4.805259e-002;-1.687609e+000;-1.540351e+000;1.932376e+000;3.854266e+000;-1.070852e-002;-8.550148e-002;-6.191473e-002;4.654322e-002;1.200075e-002;2.205009e-002;2.230091e-002;4.067478e-002;1.361565e-002;3.326327e-003;8.385015e-003;2.026558e-004;4.091823e-003;1.095858e-002;-8.520889e-003;-2.005339e-004;0;3.142578e-002;0;0;0;0
1;0;0;0;0;0;035;04;0.010000;2.563759e-002;-8.972128e+001;-3.643037e+001;-1.708546e+000;-4.309019e+000;-2.060228e+000;-2.589247e+000;1.445557e+000;3.032488e+000;2.191367e+000;-9.894184e-001;1.449075e+000;8.407706e+000;4.124270e+000;6.257410e+000;2.001740e+000;-1.545493e+001;-1.431876e+001;-1.319847e+001;-1.239495e+001;-1.098543e+001;-9.912620e+000;-8.831750e+000;-8.091445e+000;4.313745e-001;8.533082e-001;1.207308e+000;1.427976e+000;1.785060e+000;1.951882e+000;2.235590e+000;2.301858e+000;0;2.091475e-001;0;0;0;0;6.815639e-004;-7.787552e-002;-4.135258e-001;-6.171123e-001;4.090952e-001;2.047204e+000;5.797114e-001;-6.331863e-002;9.545439e-001;-9.355904e-002;1.655317e+000;-4.181247e-001;-3.205550e+000;-1.996071e+000;1.978997e+000;5.093719e+000;-1.832828e-002;-1.393272e-001;-7.387905e-002;1.164080e-001;6.542625e-002;5.687218e-002;-3.719129e-002;3.288345e-002;2.438941e-002;5.924893e-003;7.975387e-003;-2.876687e-003;-1.392245e-003;6.011271e-003;-7.471824e-003;3.931713e-003;0;3.245866e-002;0;0;0;0
1;0;0;0;0;0;035;04;0.020000;1.950382e-002;-8.968582e+001;-3.621165e+001;-1.588083e+000;-2.428481e+000;1.732950e+000;-1.735604e+000;1.220391e+000;4.507618e+000;3.101728e+000;1.938694e+000;2.633862e-001;5.118205e-001;6.309780e-001;1.100943e+001;8.267967e+000;-1.529144e+001;-1.446330e+001;-1.331716e+001;-1.221336e+001;-1.092360e+001;-9.813035e+000;-8.922737e+000;-8.099669e+000;4.318275e-001;8.645907e-001;1.207318e+000;1.434386e+000;1.765936e+000;1.958328e+000;2.233511e+000;2.313093e+000;0;2.091475e-001;0;0;0;0;8.453826e-004;-6.367874e-002;-8.583031e-002;-9.111724e-001;-1.930074e-001;2.347911e+000;-2.967856e-002;-2.205456e-001;2.986681e-001;-8.968922e-001;1.004401e+000;-7.085735e-001;-3.432864e+000;-2.121891e+000;1.433563e-001;3.372852e+000;-1.481819e-003;-1.097378e-001;-4.038801e-002;1.662280e-001;1.013940e-001;4.568701e-002;-1.140659e-001;-1.982832e-002;1.531906e-002;4.756713e-003;-2.156091e-003;-6.953525e-003;-1.020112e-002;-2.559698e-003;1.019239e-004;8.161473e-003;0;3.005879e-002;0;0;0;0
1;0;0;0;0;0;035;04;0.030000;3.091927e-002;-8.983820e+001;-3.672536e+001;-4.280953e+000;-4.122684e+000;5.168485e+000;-3.357400e+000;8.237134e-001;4.105877e+000;-1.155547e+000;2.306765e+000;-1.474656e+000;-3.129939e+000;9.902048e-002;8.866523e+000;1.133212e+001;-1.541128e+001;-1.466016e+001;-1.331764e+001;-1.195483e+001;-1.068739e+001;-9.688717e+000;-9.174705e+000;-8.134514e+000;4.854698e-001;8.719423e-001;1.205265e+000;1.415784e+000;1.748077e+000;1.930369e+000;2.239796e+000;2.328137e+000;0;2.143118e-001;0;0;0;0;2.675657e-003;-3.197251e-002;3.266396e-001;-9.041748e-001;-1.272588e+000;1.580199e+000;5.453911e-001;3.914935e-001;-1.518949e-001;-5.825537e-001;-2.736071e-001;-1.295624e-001;-1.109695e+000;-8.781182e-001;-2.764141e+000;-9.012699e-002;9.915829e-003;-3.385735e-002;5.797634e-002;1.618644e-001;8.492632e-002;-4.617863e-002;-1.333599e-001;-5.929766e-002;1.420245e-003;-3.276324e-003;-1.631610e-002;-1.268041e-002;-9.228182e-003;-6.382334e-003;8.463049e-003;8.653020e-003;0;3.657503e-002;0;0;0;0
1;0;0;0;0;0;035;04;0.040000;2.642831e-002;-8.978776e+001;-3.545736e+001;-4.595947e+000;-5.979805e+000;5.324492e+000;-4.513489e+000;3.751951e-001;2.014624e+000;-2.235596e+000;4.026477e-002;-1.582562e+000;-2.626349e+000;-1.666919e+000;2.396394e+000;5.530743e+000;-1.533947e+001;-1.450811e+001;-1.321357e+001;-1.181796e+001;-1.062627e+001;-9.803246e+000;-9.365597e+000;-8.310118e+000;4.358387e-001;8.642086e-001;1.169606e+000;1.402902e+000;1.726157e+000;1.917609e+000;2.261014e+000;2.337684e+000;0;2.521066e-001;0;0;0;0;2.199666e-003;-2.296600e-002;4.384705e-001;-3.117494e-001;-1.454443e+000;-2.074885e-001;2.025119e+000;1.270630e+000;-9.458945e-002;1.247449e+000;-7.348788e-001;1.385934e+000;1.814780e+000;8.226359e-001;-3.434855e+000;-2.302400e+000;8.233833e-003;3.142834e-002;1.148920e-001;8.068571e-002;-1.252184e-002;-1.318047e-001;-3.127174e-002;-4.682350e-002;-3.136882e-003;-1.009708e-002;-1.837966e-002;-7.696175e-003;3.527105e-003;2.739716e-003;1.048844e-002;4.407644e-003;0;4.084418e-002;0;0;0;0
1;0;0;0;0;0;035;04;0.050000;3.555363e-002;-8.983018e+001;-3.517432e+001;-4.725487e+000;-8.896297e+000;4.044998e+000;1.526650e+000;3.825622e+000;3.519511e+000;1.947260e+000;-1.408239e+000;1.724236e+000;4.428314e+000;8.826280e-001;-3.256780e+000;2.919718e+000;-1.538134e+001;-1.446565e+001;-1.296039e+001;-1.178333e+001;-1.070947e+001;-1.014841e+001;-9.277120e+000;-8.282709e+000;4.364702e-001;8.371176e-001;1.144584e+000;1.380316e+000;1.758808e+000;1.940330e+000;2.264154e+000;2.332827e+000;0;3.705430e-001;0;0;0;0;-5.984046e-004;7.337341e-002;3.462822e-001;4.593196e-001;-5.037450e-001;-1.389209e+000;3.103858e+000;2.122761e+000;2.077857e-001;3.027590e+000;5.557271e-001;2.528614e+000;2.261957e+000;2.492302e+000;-7.874259e-001;-2.233927e+000;4.077072e-002;5.541115e-002;1.106876e-001;4.521847e-003;-1.174065e-001;-1.069908e-001;1.001256e-001;5.615234e-004;-1.005411e-002;-1.193876e-002;-1.326301e-002;7.128978e-003;1.202178e-002;7.748628e-003;1.072626e-002;2.614546e-003;0;3.274966e-002;0;0;0;0
1;0;0;0;0;0;035;04;0.060000;2.818496e-002;-8.980466e+001;-3.479482e+001;-2.924563e+000;-7.313889e+000;1.257251e+000;5.947964e+000;6.072585e+000;4.327854e+000;7.787569e+000;1.218023e-001;5.593607e+000;5.806596e+000;4.352354e+000;-1.031952e-001;9.621696e-001;-1.526524e+001;-1.440341e+001;-1.292132e+001;-1.189568e+001;-1.097517e+001;-1.024221e+001;-9.027888e+000;-8.259689e+000;4.406429e-001;8.315176e-001;1.145760e+000;1.413639e+000;1.778206e+000;1.967046e+000;2.273774e+000;2.332786e+000;0;3.352528e-001;0;0;0;0;-3.496965e-003;1.170898e-001;-3.056869e-002;6.554235e-001;3.045520e-001;-1.973146e+000;1.658523e+000;2.161049e+000;3.573104e-001;2.597519e+000;2.410498e+000;2.727042e+000;1.497274e+000;3.171686e+000;1.699379e+000;-5.102640e-001;8.414650e-003;6.283484e-002;5.137205e-002;-5.929575e-002;-1.589849e-001;1.679792e-002;1.426845e-001;4.207582e-002;1.386791e-003;-8.713728e-003;3.123665e-003;2.056751e-002;1.155026e-002;3.515601e-003;3.357172e-003;3.950119e-004;0;1.934682e-002;0;0;0;0
1;0;0;0;0;0;035;04;0.070000;2.704892e-002;-8.946288e+001;-3.532522e+001;-2.820047e+000;-5.974368e+000;2.560627e-001;6.931160e+000;8.588826e+000;3.988190e+000;8.970819e+000;5.044631e+000;7.580328e+000;3.963374e+000;9.550897e+000;6.179188e+000;2.446778e+000;-1.524455e+001;-1.443545e+001;-1.291032e+001;-1.189336e+001;-1.109997e+001;-1.000419e+001;-8.842931e+000;-8.156920e+000;4.327972e-001;8.285940e-001;1.150873e+000;1.446061e+000;1.782162e+000;1.944394e+000;2.287047e+000;2.343659e+000;0;3.364871e-001;0;0;0;0;-5.398603e-003;1.576256e-001;-2.481018e-001;4.671810e-001;5.621806e-001;-1.727351e+000;-9.441181e-001;1.710076e+000;-6.136075e-001;-1.587863e-001;2.151819e+000;1.280700e+000;-3.588665e-001;8.508952e-001;1.765255e+000;1.909912e-001;-1.242714e-002;5.960560e-002;8.400917e-004;-5.126267e-002;-1.255140e-001;1.370355e-001;9.822989e-002;2.495775e-002;4.929832e-003;-5.964524e-003;1.574457e-002;2.465020e-002;1.995182e-003;-4.780102e-003;-1.242399e-004;4.511595e-004;0;1.170836e-002;0;0;0;0
1;0;0;0;0;0;035;04;0.080000;1.319585e-002;-8.938596e+001;-3.553476e+001;-2.271549e+000;-5.918009e+000;-2.646768e+000;1.076872e+000;8.798838e+000;3.566836e+000;7.240222e+000;8.866322e+000;9.124602e+000;5.092491e+000;9.857376e+000;6.175304e+000;3.215893e+000;-1.536580e+001;-1.420903e+001;-1.298174e+001;-1.205942e+001;-1.122594e+001;-9.791367e+000;-8.869268e+000;-8.162633e+000;4.446092e-001;8.249018e-001;1.182080e+000;1.472867e+000;1.772231e+000;1.933156e+000;2.266353e+000;2.334244e+000;0;3.658687e-001;0;0;0;0;-3.298124e-003;1.121788e-001;-4.135159e-001;-1.005322e-001;-1.887556e-001;-1.418866e+000;-2.556534e+000;1.155918e+000;-4.296952e-001;-1.883134e+000;3.758745e-001;-2.422967e-001;-5.247048e-001;-2.165112e+000;-9.825096e-001;-2.457430e-001;-7.958336e-002;7.329264e-002;1.363897e-002;-4.393940e-002;-4.322815e-002;1.345327e-001;2.907038e-002;5.064773e-003;1.798708e-002;-6.602419e-003;2.403926e-002;1.177449e-002;9.040833e-005;-3.410375e-003;-7.443190e-003;-3.771639e-003;0;4.703635e-003;0;0;0;0
1;0;0;0;0;0;035;04;0.090000;1.605517e-002;-8.925140e+001;-3.604486e+001;-2.716089e+000;-6.783333e+000;-2.639750e+000;-7.583942e-001;1.101287e+001;8.319828e-001;1.427002e+000;4.978596e+000;6.362238e+000;2.991035e+000;2.384593e+000;2.430247e+000;2.747812e+000;-1.539320e+001;-1.426481e+001;-1.292597e+001;-1.195778e+001;-1.121166e+001;-9.688653e+000;-8.865280e+000;-8.206449e+000;4.591362e-001;8.106029e-001;1.205147e+000;1.473953e+000;1.771772e+000;1.933375e+000;2.267243e+000;2.334354e+000;0;4.137769e-001;0;0;0;0;6.650826e-005;1.943283e-002;-3.590077e-001;-3.503847e-001;-3.122548e-001;-1.128882e+000;-2.183576e+000;4.979483e-001;-4.040755e-001;-2.823847e+000;-2.004613e+000;-1.180862e+000;-4.325520e-001;-4.546369e+000;-2.284287e+000;-1.081036e+000;-8.277921e-002;3.661308e-002;2.217884e-002;-3.063231e-002;3.301239e-003;7.463980e-002;1.072168e-002;-1.661549e-002;1.655989e-002;-6.294727e-003;2.487648e-002;1.640987e-003;1.444912e-003;6.144333e-003;-7.152295e-003;-4.901958e-003;0;-1.975450e-002;0;0;0;0
