l1;l2;l3;l4;l5;l6;spk_id;ut_id;frameTime;pcm_loudness_sma;mfcc_sma[0];mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12];mfcc_sma[13];mfcc_sma[14];logMelFreqBand_sma[0];logMelFreqBand_sma[1];logMelFreqBand_sma[2];logMelFreqBand_sma[3];logMelFreqBand_sma[4];logMelFreqBand_sma[5];logMelFreqBand_sma[6];logMelFreqBand_sma[7];lspFreq_sma[0];lspFreq_sma[1];lspFreq_sma[2];lspFreq_sma[3];lspFreq_sma[4];lspFreq_sma[5];lspFreq_sma[6];lspFreq_sma[7];F0finEnv_sma;voicingFinalUnclipped_sma;F0final_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;pcm_loudness_sma_de;mfcc_sma_de[0];mfcc_sma_de[1];mfcc_sma_de[2];mfcc_sma_de[3];mfcc_sma_de[4];mfcc_sma_de[5];mfcc_sma_de[6];mfcc_sma_de[7];mfcc_sma_de[8];mfcc_sma_de[9];mfcc_sma_de[10];mfcc_sma_de[11];mfcc_sma_de[12];mfcc_sma_de[13];mfcc_sma_de[14];logMelFreqBand_sma_de[0];logMelFreqBand_sma_de[1];logMelFreqBand_sma_de[2];logMelFreqBand_sma_de[3];logMelFreqBand_sma_de[4];logMelFreqBand_sma_de[5];logMelFreqBand_sma_de[6];logMelFreqBand_sma_de[7];lspFreq_sma_de[0];lspFreq_sma_de[1];lspFreq_sma_de[2];lspFreq_sma_de[3];lspFreq_sma_de[4];lspFreq_sma_de[5];lspFreq_sma_de[6];lspFreq_sma_de[7];F0finEnv_sma_de;voicingFinalUnclipped_sma_de;F0final_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de
0;0;0;1;0;0;035;03;0.000000;5.370575e-002;-6.442027e+001;-3.195925e+001;-9.044799e+000;9.074882e-002;-1.021641e+001;-6.130730e+000;-3.087457e+000;1.094672e+001;-1.183592e+001;-1.334355e+001;-9.531847e-001;-4.834127e+000;7.672365e+000;1.480693e+001;-9.539004e+000;-1.143348e+001;-1.063927e+001;-8.843510e+000;-8.772389e+000;-7.202404e+000;-5.619879e+000;-5.550557e+000;-4.664558e+000;5.428903e-001;7.907487e-001;1.287974e+000;1.443491e+000;1.676568e+000;1.893978e+000;2.263387e+000;2.328812e+000;0;1.991464e-001;0;0;0;0;1.514135e-003;-1.746147e-001;6.809334e-001;7.771025e-002;1.046705e+000;2.217178e+000;5.653789e-001;-9.629699e-001;-1.803651e+000;1.945946e-001;-1.754514e+000;-1.409640e+000;-2.176993e+000;-1.881809e+000;-3.503170e+000;1.871011e-001;1.968487e-001;-5.095015e-002;-1.470163e-001;1.109810e-002;6.547789e-002;-8.545089e-002;-8.544912e-002;-1.311938e-001;-7.073092e-003;1.991234e-002;-1.549677e-002;-7.597351e-003;-2.145994e-003;2.705431e-003;4.679823e-003;2.087545e-003;0;9.524065e-002;0;0;0;0
0;0;0;1;0;0;035;03;0.010000;5.833599e-002;-6.503041e+001;-3.077510e+001;-8.015316e+000;2.437714e+000;-5.907829e+000;-5.693860e+000;-5.412355e+000;7.881080e+000;-1.220725e+001;-1.698722e+001;-3.930853e+000;-8.408502e+000;4.557159e+000;7.621708e+000;-9.224274e+000;-1.105762e+001;-1.074086e+001;-9.218906e+000;-8.884219e+000;-7.132938e+000;-5.821450e+000;-5.766000e+000;-4.926203e+000;5.224150e-001;8.358046e-001;1.264019e+000;1.434566e+000;1.675334e+000;1.911442e+000;2.277709e+000;2.340344e+000;0;3.919099e-001;0;0;0;0;-5.878844e-005;-3.622795e-001;6.453327e-001;-3.644066e-001;1.542440e+000;2.663593e+000;2.715712e-001;-4.743856e-001;-2.922987e+000;2.994204e-001;-2.481564e+000;-1.264251e+000;-2.527558e+000;-3.088094e+000;-4.704743e+000;-7.296439e-002;2.031297e-001;-9.437017e-002;-2.090398e-001;6.915951e-003;9.170270e-002;-6.931643e-002;-7.969847e-002;-2.224315e-001;-4.777127e-003;2.674088e-002;-1.467435e-002;-8.016383e-003;-3.541160e-003;1.918554e-003;-1.551628e-004;-3.486204e-003;0;1.118259e-001;0;0;0;0
0;0;0;1;0;0;035;03;0.020000;5.896131e-002;-6.498827e+001;-2.914666e+001;-9.170989e+000;4.150789e+000;-1.284811e+000;-3.522270e+000;-6.739857e+000;3.461280e+000;-1.067729e+001;-2.029428e+001;-6.512549e+000;-1.393190e+001;-1.790792e-001;8.836992e-001;-8.760864e+000;-1.063717e+001;-1.084323e+001;-9.390893e+000;-8.660984e+000;-6.909748e+000;-5.946348e+000;-5.870080e+000;-5.189705e+000;5.177624e-001;8.677824e-001;1.222468e+000;1.409966e+000;1.666455e+000;1.898773e+000;2.279626e+000;2.333484e+000;0;5.789679e-001;0;0;0;0;-2.018552e-003;-5.419067e-001;4.061945e-001;-8.403627e-001;1.858481e+000;2.063348e+000;3.094031e-001;6.167326e-001;-3.534738e+000;1.101131e-001;-2.009159e+000;-5.143205e-001;-2.051361e+000;-3.144900e+000;-4.446571e+000;-1.465464e-001;1.374707e-001;-1.306973e-001;-2.188742e-001;1.078129e-003;5.695605e-002;-3.171916e-002;-3.751983e-002;-2.548701e-001;7.289052e-005;2.288696e-002;-7.835316e-003;-4.092216e-003;7.111788e-004;-4.359698e-003;-3.234816e-003;-6.740355e-003;0;8.556896e-002;0;0;0;0
0;0;0;1;0;0;035;03;0.030000;5.078403e-002;-6.594766e+001;-3.013889e+001;-1.080374e+001;5.772930e+000;-1.364246e+000;-6.077103e+000;-3.633185e+000;7.450330e-002;-1.091814e+001;-2.227600e+001;-4.494757e+000;-1.292303e+001;-3.842384e+000;-1.755163e+000;-1.029290e+001;-1.081599e+001;-1.100914e+001;-9.615017e+000;-8.793512e+000;-6.890219e+000;-5.803226e+000;-5.789287e+000;-5.514143e+000;5.315685e-001;8.859362e-001;1.247356e+000;1.420171e+000;1.663919e+000;1.901173e+000;2.254493e+000;2.309045e+000;0;5.683650e-001;0;0;0;0;-1.934820e-003;-8.343536e-001;-5.387650e-002;-8.964003e-001;1.462009e+000;4.057358e-001;6.517201e-001;2.383814e+000;-2.708387e+000;6.899252e-002;-7.893604e-001;-1.383785e-001;-7.533221e-001;-8.987543e-001;-2.382122e+000;3.280640e-003;-4.574118e-002;-1.828854e-001;-1.467926e-001;-6.728049e-002;-6.082807e-002;-2.286286e-002;8.778572e-004;-2.277925e-001;4.006028e-003;7.664657e-003;1.552665e-003;1.785088e-003;1.178523e-002;-9.629393e-003;-5.649090e-004;-3.060961e-003;0;2.311919e-002;0;0;0;0
0;0;0;1;0;0;035;03;0.040000;4.738897e-002;-6.667117e+001;-3.024639e+001;-1.185240e+001;7.715547e+000;-2.171463e+000;-4.392092e+000;-8.933790e-001;-2.823684e+000;-1.192991e+001;-2.074495e+001;-3.242835e+000;-1.283367e+001;-3.852361e+000;-2.737484e+000;-9.737425e+000;-1.086694e+001;-1.115861e+001;-9.739825e+000;-8.812352e+000;-7.038984e+000;-5.787586e+000;-5.726512e+000;-5.644939e+000;5.386779e-001;8.801177e-001;1.257129e+000;1.430227e+000;1.685831e+000;1.877314e+000;2.258822e+000;2.310760e+000;0;5.387636e-001;0;0;0;0;-9.754829e-004;-7.509239e-001;-7.453232e-002;3.469848e-001;2.879984e-001;-2.274305e-001;1.815602e-001;3.497021e+000;-1.884699e+000;5.108830e-001;-8.793467e-001;4.012855e-001;-1.839128e-001;1.735441e+000;-4.783404e-001;6.346235e-002;-8.154564e-002;-1.324565e-001;-4.322939e-002;-1.268385e-001;-1.743808e-001;-7.175107e-002;-1.594796e-002;-1.620752e-001;-4.953921e-003;-9.726882e-003;1.202261e-003;5.000114e-003;1.665536e-002;-1.235621e-002;1.360226e-002;1.009614e-002;0;-1.604995e-002;0;0;0;0
0;0;0;1;0;0;035;03;0.050000;5.444806e-002;-6.836073e+001;-3.049462e+001;-1.115661e+001;7.965380e+000;-3.435824e+000;-2.000348e+000;3.583478e+000;-2.518371e+000;-1.123597e+001;-2.070869e+001;-6.257602e+000;-1.272423e+001;1.900029e+000;-2.478309e+000;-8.719590e+000;-1.117144e+001;-1.149759e+001;-9.778403e+000;-9.144938e+000;-7.372461e+000;-6.015145e+000;-5.833395e+000;-5.837549e+000;5.319874e-001;8.679603e-001;1.254452e+000;1.433361e+000;1.724572e+000;1.874025e+000;2.285287e+000;2.336401e+000;0;5.276080e-001;0;0;0;0;-4.624065e-004;-4.969307e-001;4.428688e-001;1.170296e+000;-1.084547e+000;3.126813e-001;-1.576989e-001;4.059468e+000;-1.366081e+000;1.214939e+000;-2.029414e+000;-1.910477e-002;-1.052578e+000;2.941539e+000;1.120397e+000;3.825707e-001;-1.236734e-002;-5.962525e-002;8.617697e-002;-9.403209e-002;-2.056654e-001;-1.322360e-001;-8.246984e-002;-1.468625e-001;-1.466180e-002;-2.405260e-002;-8.015597e-003;9.031892e-004;1.056793e-002;-1.474051e-002;2.427182e-002;1.865692e-002;0;-1.733870e-002;0;0;0;0
0;0;0;1;0;0;035;03;0.060000;5.225188e-002;-6.753635e+001;-2.934146e+001;-7.259628e+000;4.494556e+000;-1.386175e+000;-4.652847e+000;7.136919e+000;-4.665780e+000;-7.963955e+000;-2.547467e+001;-3.624699e+000;-1.495087e+001;5.626918e+000;-1.146430e+000;-9.230206e+000;-1.086717e+001;-1.126128e+001;-9.525347e+000;-9.119464e+000;-7.540531e+000;-6.199144e+000;-5.927766e+000;-5.838378e+000;4.927834e-001;8.281359e-001;1.224932e+000;1.428372e+000;1.719406e+000;1.850566e+000;2.332240e+000;2.370287e+000;0;5.190967e-001;0;0;0;0;-4.608878e-003;-5.261360e-001;8.852354e-001;1.356270e+000;-1.798198e+000;1.249131e+000;-1.260969e+000;3.614143e+000;-6.925544e-001;1.677345e+000;-3.153502e+000;3.131693e-001;-3.719622e-001;1.830140e+000;2.533928e+000;-1.962183e-001;2.756472e-002;-3.551579e-003;9.801941e-002;-8.655815e-002;-1.733321e-001;-1.765586e-001;-1.740225e-001;-2.197740e-001;-1.907897e-002;-2.404511e-002;-1.119052e-002;-2.853870e-003;-6.764841e-003;-7.919407e-003;1.957016e-002;1.404064e-002;0;-2.105150e-002;0;0;0;0
0;0;0;1;0;0;035;03;0.070000;4.604055e-002;-6.799973e+001;-2.837701e+001;-7.248642e+000;1.960689e+000;-1.934834e-001;-6.735220e+000;1.264901e+001;-5.834852e+000;-6.826421e+000;-3.005821e+001;-4.399349e+000;-1.712732e+001;6.125670e+000;3.051294e+000;-8.633653e+000;-1.087771e+001;-1.125593e+001;-9.291371e+000;-9.110117e+000;-7.667773e+000;-6.258627e+000;-6.101009e+000;-6.151735e+000;4.812068e-001;7.916641e-001;1.223376e+000;1.425615e+000;1.699971e+000;1.840845e+000;2.339143e+000;2.372566e+000;0;4.915050e-001;0;0;0;0;-7.251997e-003;-1.088141e+000;1.184308e+000;3.226708e-001;-1.388097e+000;6.852025e-001;-1.072533e+000;5.298067e-001;-6.656237e-002;1.595609e+000;-2.587067e+000;4.021756e-001;9.086614e-001;-6.565241e-001;2.868106e+000;-4.515599e-001;-3.574925e-002;-8.521557e-003;-3.310223e-002;-1.144444e-001;-1.503328e-001;-2.738813e-001;-2.432756e-001;-2.820660e-001;-2.010623e-002;-1.283079e-002;-1.313754e-002;-8.012009e-003;-1.501896e-002;5.081797e-003;9.328699e-003;5.122471e-003;0;-2.627348e-002;0;0;0;0
0;0;0;1;0;0;035;03;0.080000;2.854834e-002;-6.948235e+001;-2.687902e+001;-7.025034e+000;1.726900e+000;2.453024e+000;-8.329503e+000;1.264457e+001;-4.628215e+000;-5.747963e+000;-3.183770e+001;-2.606116e+000;-1.249194e+001;3.185518e+000;7.167356e+000;-1.076149e+001;-1.087598e+001;-1.129720e+001;-9.493244e+000;-9.262553e+000;-7.757988e+000;-6.548638e+000;-6.462818e+000;-6.586716e+000;4.686734e-001;7.980402e-001;1.216714e+000;1.419831e+000;1.664307e+000;1.854307e+000;2.329745e+000;2.362880e+000;0;4.515576e-001;0;0;0;0;-5.175690e-003;-2.191464e+000;8.909933e-001;-2.308154e-001;-8.160761e-001;-6.415018e-001;4.866056e-001;-2.673836e+000;1.613757e+000;1.629341e+000;3.572098e-001;-1.534312e-001;2.917516e+000;-2.021906e+000;1.939367e+000;1.325715e-001;-2.720835e-001;-1.560769e-001;-2.669792e-001;-2.747368e-001;-2.455755e-001;-4.691238e-001;-3.387392e-001;-3.211811e-001;-1.826076e-002;1.797950e-003;-1.475526e-002;-1.184744e-002;-6.263030e-003;2.296546e-002;5.879402e-005;-1.322174e-003;0;-1.791401e-002;0;0;0;0
0;0;0;1;0;0;035;03;0.090000;3.003984e-002;-7.282843e+001;-2.580430e+001;-9.660554e+000;2.408724e+000;-1.929412e+000;-5.524687e+000;3.478685e+000;-2.869965e+000;-4.365924e+000;-3.046251e+001;-4.756016e+000;-9.410389e+000;-1.618913e-001;7.705326e+000;-1.021175e+001;-1.134578e+001;-1.152224e+001;-9.959966e+000;-9.645615e+000;-8.015396e+000;-7.209804e+000;-6.782247e+000;-6.873710e+000;4.435112e-001;8.188542e-001;1.192873e+000;1.397572e+000;1.677026e+000;1.897563e+000;2.333178e+000;2.365717e+000;0;4.300101e-001;0;0;0;0;-3.271092e-004;-2.047569e+000;1.258093e-001;4.976963e-001;-1.420000e+000;-1.969349e+000;8.293907e-001;-4.059589e+000;2.208216e+000;1.437724e+000;3.197938e+000;-2.240666e-001;3.390663e+000;-2.159528e+000;-6.489938e-001;1.273064e+000;-3.681769e-001;-1.417048e-001;-3.194658e-001;-3.146235e-001;-3.126284e-001;-5.138248e-001;-2.982828e-001;-1.635485e-001;-1.817850e-002;7.871985e-004;-1.485785e-002;-1.037500e-002;9.245980e-003;2.961027e-002;-6.358719e-003;-4.215956e-003;0;5.492982e-003;0;0;0;0
