l1;l2;l3;l4;l5;l6;spk_id;ut_id;frameTime;pcm_loudness_sma;mfcc_sma[0];mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12];mfcc_sma[13];mfcc_sma[14];logMelFreqBand_sma[0];logMelFreqBand_sma[1];logMelFreqBand_sma[2];logMelFreqBand_sma[3];logMelFreqBand_sma[4];logMelFreqBand_sma[5];logMelFreqBand_sma[6];logMelFreqBand_sma[7];lspFreq_sma[0];lspFreq_sma[1];lspFreq_sma[2];lspFreq_sma[3];lspFreq_sma[4];lspFreq_sma[5];lspFreq_sma[6];lspFreq_sma[7];F0finEnv_sma;voicingFinalUnclipped_sma;F0final_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;pcm_loudness_sma_de;mfcc_sma_de[0];mfcc_sma_de[1];mfcc_sma_de[2];mfcc_sma_de[3];mfcc_sma_de[4];mfcc_sma_de[5];mfcc_sma_de[6];mfcc_sma_de[7];mfcc_sma_de[8];mfcc_sma_de[9];mfcc_sma_de[10];mfcc_sma_de[11];mfcc_sma_de[12];mfcc_sma_de[13];mfcc_sma_de[14];logMelFreqBand_sma_de[0];logMelFreqBand_sma_de[1];logMelFreqBand_sma_de[2];logMelFreqBand_sma_de[3];logMelFreqBand_sma_de[4];logMelFreqBand_sma_de[5];logMelFreqBand_sma_de[6];logMelFreqBand_sma_de[7];lspFreq_sma_de[0];lspFreq_sma_de[1];lspFreq_sma_de[2];lspFreq_sma_de[3];lspFreq_sma_de[4];lspFreq_sma_de[5];lspFreq_sma_de[6];lspFreq_sma_de[7];F0finEnv_sma_de;voicingFinalUnclipped_sma_de;F0final_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de
0;0;0;1;0;0;035;04;0.000000;2.641039e-002;-8.909290e+001;-3.317858e+001;-1.754503e+000;-3.580837e+000;6.508655e+000;7.907876e-001;1.977716e+000;1.869948e+000;4.029480e+000;4.264150e+000;1.513425e+000;1.320401e+000;1.688458e+000;-8.843789e-001;2.825085e+000;-1.481363e+001;-1.419404e+001;-1.325063e+001;-1.183216e+001;-1.077213e+001;-1.003143e+001;-9.255954e+000;-8.362720e+000;2.695713e-001;8.550112e-001;1.130696e+000;1.397829e+000;1.743063e+000;1.933294e+000;2.231136e+000;2.318558e+000;0;1.642653e-001;0;0;0;0;7.392282e-004;2.102768e-001;1.771355e-002;-7.291335e-001;-1.083559e+000;-3.534871e-001;2.919161e-001;6.138404e-002;4.758610e-001;1.572421e+000;-7.026656e-001;2.193282e-001;1.307592e+000;1.255731e+000;9.193808e-001;-2.379649e-001;-9.222622e-002;3.046312e-002;1.268369e-001;6.049519e-002;9.030895e-002;-1.195288e-002;2.896519e-002;3.945542e-003;5.389442e-002;-2.287120e-003;-5.066991e-004;-1.283551e-002;1.271153e-003;-9.194136e-004;-6.234884e-003;-8.534861e-003;0;6.823704e-002;0;0;0;0
0;0;0;1;0;0;035;04;0.010000;2.824310e-002;-8.859208e+001;-3.331138e+001;-3.746144e+000;-6.953056e+000;5.086154e+000;7.913454e-001;1.397908e+000;1.722018e+000;7.900171e+000;3.597725e+000;1.675180e+000;4.033966e+000;4.432033e+000;-9.086665e-002;2.434785e+000;-1.511328e+001;-1.404455e+001;-1.295337e+001;-1.164559e+001;-1.056195e+001;-1.006932e+001;-9.184804e+000;-8.350790e+000;3.857196e-001;8.486143e-001;1.123884e+000;1.366421e+000;1.751675e+000;1.931260e+000;2.211547e+000;2.299416e+000;0;3.030901e-001;0;0;0;0;3.486015e-005;2.097389e-001;-1.180115e-002;-3.930972e-001;-1.062118e+000;-1.415590e+000;2.294947e-001;7.228322e-001;1.106091e+000;1.173563e+000;-1.256394e+000;2.753030e-001;1.428396e+000;6.099113e-001;3.533083e-001;-5.681157e-001;-8.201189e-002;4.294787e-002;1.642329e-001;3.705883e-003;2.744207e-002;-3.451061e-003;6.243172e-002;2.913828e-002;5.783511e-002;-9.683430e-003;7.964635e-003;-7.110667e-003;6.739473e-003;2.643657e-003;-2.357721e-004;-4.444861e-003;0;7.123898e-002;0;0;0;0
0;0;0;1;0;0;035;04;0.020000;2.919017e-002;-8.829193e+001;-3.302361e+001;-4.404350e+000;-7.312523e+000;5.452470e+000;2.250089e+000;2.574540e+000;4.323217e+000;9.956242e+000;1.084034e+000;2.529188e+000;6.501577e+000;6.595329e+000;3.315769e+000;1.830411e+000;-1.512494e+001;-1.411647e+001;-1.276507e+001;-1.162297e+001;-1.042567e+001;-1.007225e+001;-9.146703e+000;-8.348958e+000;4.809692e-001;8.467741e-001;1.131569e+000;1.349355e+000;1.745113e+000;1.929714e+000;2.209756e+000;2.285454e+000;0;4.360382e-001;0;0;0;0;-7.250797e-004;9.503937e-002;1.941681e-004;3.985389e-001;-3.570437e-001;-2.039340e+000;3.643649e-001;1.243850e+000;7.175805e-001;-1.189063e+000;-1.904759e+000;1.635913e-001;8.529008e-001;-4.328696e-001;1.975740e-001;-8.159747e-001;1.270494e-002;1.896763e-003;1.309928e-001;-5.944643e-002;-9.271574e-002;1.482353e-002;7.777128e-002;4.837007e-002;3.300224e-002;-1.583492e-002;1.222691e-002;7.528520e-003;7.937277e-003;2.570844e-003;1.066236e-002;3.491497e-003;0;4.514439e-002;0;0;0;0
0;0;0;1;0;0;035;04;0.030000;2.519480e-002;-8.844469e+001;-3.331507e+001;-2.395066e+000;-7.025585e+000;-4.120143e-002;1.208610e+000;5.293465e+000;6.173766e+000;6.933914e+000;-4.277605e-001;2.382058e+000;5.871795e+000;2.284580e+000;-1.217911e+000;4.818443e-001;-1.506804e+001;-1.401809e+001;-1.267224e+001;-1.191822e+001;-1.080815e+001;-1.002827e+001;-8.998421e+000;-8.223910e+000;4.530479e-001;8.107126e-001;1.170083e+000;1.386512e+000;1.775736e+000;1.948302e+000;2.240647e+000;2.312885e+000;0;3.845738e-001;0;0;0;0;-1.274895e-003;-1.076210e-001;-8.841553e-002;1.398702e+000;6.992615e-001;-2.034572e+000;7.033206e-001;1.300343e+000;-4.371594e-001;-3.511333e+000;-1.538503e+000;-3.076240e-002;-1.984065e-001;-1.061615e+000;4.764288e-001;-7.863905e-001;1.150472e-001;-5.814657e-002;1.961546e-002;-1.133556e-001;-2.277396e-001;1.685209e-002;8.181353e-002;6.613731e-002;-2.056537e-002;-1.629149e-002;9.928619e-003;2.551414e-002;8.621395e-003;4.084253e-003;2.032769e-002;1.324484e-002;0;-4.912698e-003;0;0;0;0
0;0;0;1;0;0;035;04;0.040000;2.430914e-002;-8.869140e+001;-3.317576e+001;-4.373481e-001;-5.329792e+000;-1.124368e+000;2.403980e+000;6.249189e+000;3.231977e+000;-1.432707e+000;-3.246904e+000;1.977942e+000;4.665991e+000;5.978366e-001;6.670134e-001;-2.783176e-001;-1.477273e+001;-1.419779e+001;-1.273623e+001;-1.199307e+001;-1.111261e+001;-9.977833e+000;-8.960289e+000;-8.184310e+000;4.009183e-001;7.947875e-001;1.168731e+000;1.425426e+000;1.770720e+000;1.937627e+000;2.269898e+000;2.329281e+000;0;3.492455e-001;0;0;0;0;-1.646919e-003;-1.348808e-001;-3.122307e-001;1.139938e+000;9.494295e-001;-1.160832e+000;9.630811e-001;1.274156e+000;-1.003819e+000;-3.702249e+000;-5.853875e-001;5.003012e-001;-4.827375e-001;-5.657484e-001;1.302313e+000;-3.516986e-001;8.729782e-002;-9.716149e-002;-2.758074e-002;-6.251039e-002;-2.031750e-001;4.174099e-002;7.317495e-002;6.193294e-002;-3.161002e-002;-1.066508e-002;6.938100e-003;2.816551e-002;3.631914e-003;2.414799e-003;1.671326e-002;1.246550e-002;0;-3.345120e-002;0;0;0;0
0;0;0;1;0;0;035;04;0.050000;2.430914e-002;-8.893045e+001;-3.367738e+001;1.263865e+000;-4.448114e+000;-1.798289e+000;4.231003e+000;6.062297e+000;8.184203e-002;-3.962019e+000;-1.929322e+000;1.796991e+000;3.959727e+000;2.122704e+000;3.615655e+000;-4.428029e-001;-1.471415e+001;-1.429462e+001;-1.286972e+001;-1.202731e+001;-1.135718e+001;-1.003227e+001;-8.868943e+000;-8.102427e+000;3.229182e-001;7.931501e-001;1.154946e+000;1.455956e+000;1.781979e+000;1.947725e+000;2.283114e+000;2.343727e+000;0;3.219230e-001;0;0;0;0;-1.239766e-003;-9.689789e-002;-4.747650e-001;3.389096e-001;1.229322e+000;8.883869e-001;1.477826e+000;1.231880e+000;-4.913669e-002;-2.002413e+000;-1.295823e-002;1.370764e+000;3.156781e-001;4.611152e-001;2.429678e+000;-6.447109e-001;2.080889e-002;-1.580182e-001;-4.544182e-002;-5.060387e-003;-5.694323e-002;6.071615e-002;4.383593e-002;4.193830e-002;-1.434315e-002;1.589525e-003;7.043219e-003;1.611352e-002;-6.615662e-003;2.315617e-003;9.158540e-003;5.888629e-003;0;-1.940556e-002;0;0;0;0
0;0;0;1;0;0;035;04;0.060000;2.139840e-002;-8.872346e+001;-3.440361e+001;-5.341242e-001;-3.854111e+000;5.268556e-001;5.554298e+000;8.560902e+000;2.350084e+000;-3.107037e+000;-1.092122e+000;5.323227e+000;5.043924e+000;3.847525e+000;7.410549e+000;5.342415e-001;-1.486540e+001;-1.446400e+001;-1.280424e+001;-1.188097e+001;-1.116703e+001;-9.861545e+000;-8.845567e+000;-8.100035e+000;3.879839e-001;8.022299e-001;1.173828e+000;1.455460e+000;1.760151e+000;1.942076e+000;2.272089e+000;2.332360e+000;0;3.001076e-001;0;0;0;0;-6.538868e-004;-9.049606e-002;-6.436874e-001;-5.365589e-001;1.068816e+000;1.479809e+000;6.361516e-001;6.249406e-001;7.738580e-001;-5.056453e-001;1.950890e-001;1.803949e+000;1.261407e+000;4.276074e-001;5.860521e-001;-9.569483e-001;-8.382664e-002;-1.272000e-001;-4.246473e-002;-1.586151e-003;6.704750e-002;7.954340e-002;2.019348e-002;2.632093e-002;1.251438e-002;8.705825e-003;1.440791e-002;2.214003e-003;-6.694293e-003;2.482188e-003;2.745056e-003;1.860380e-003;0;-2.819449e-003;0;0;0;0
0;0;0;1;0;0;035;04;0.070000;2.045134e-002;-8.891315e+001;-3.507497e+001;-6.521295e-001;-1.616817e+000;3.575122e+000;7.022579e+000;1.029701e+001;6.369029e+000;-2.240985e+000;-1.569942e+000;7.563238e+000;7.261219e+000;2.965312e+000;7.558712e+000;-3.147990e+000;-1.491766e+001;-1.467507e+001;-1.286545e+001;-1.199958e+001;-1.106565e+001;-9.782837e+000;-8.836602e+000;-8.056356e+000;3.877994e-001;8.149390e-001;1.202751e+000;1.452062e+000;1.747942e+000;1.957656e+000;2.285344e+000;2.340788e+000;0;3.121149e-001;0;0;0;0;1.093007e-003;-8.710251e-002;-4.822269e-001;-8.531379e-001;7.024561e-001;1.187610e+000;-1.203661e-001;-5.492883e-001;7.187561e-001;-1.084543e-001;-2.183912e-001;1.294724e+000;1.448195e+000;-2.269864e-002;-7.704795e-001;-7.642473e-001;-1.042788e-001;-7.613401e-002;-3.731174e-002;-7.437801e-003;1.123455e-001;5.605555e-002;1.186848e-003;1.639233e-002;2.913442e-002;1.087849e-002;1.436440e-002;-5.923843e-003;-5.320477e-003;2.655637e-003;1.578879e-003;-8.449793e-004;0;-1.057679e-002;0;0;0;0
0;0;0;1;0;0;035;04;0.080000;2.296861e-002;-8.915253e+001;-3.569540e+001;-2.162145e+000;-1.401359e+000;3.587970e+000;4.188950e+000;7.256536e+000;3.957673e+000;-4.821451e+000;-2.451149e+000;8.114564e+000;9.322278e+000;2.314570e+000;1.625745e+000;-3.710466e+000;-1.509011e+001;-1.464357e+001;-1.295069e+001;-1.201487e+001;-1.092314e+001;-9.704830e+000;-8.875492e+000;-8.075741e+000;4.310497e-001;8.274221e-001;1.216868e+000;1.438443e+000;1.754267e+000;1.945073e+000;2.282508e+000;2.340052e+000;0;3.400522e-001;0;0;0;0;3.064776e-003;-1.920570e-001;-5.106834e-001;-9.320199e-001;-1.805376e-001;-2.897596e-001;-6.807755e-001;-2.322597e+000;-5.989993e-001;1.683530e-001;-4.252786e-001;-2.077740e-001;1.714999e-001;3.076122e-002;-2.091294e+000;7.601463e-001;-1.447223e-001;-2.046948e-002;-7.385635e-002;-5.225563e-003;7.790747e-002;-1.768303e-002;7.109451e-003;3.252993e-002;2.867016e-002;1.131875e-002;4.518640e-003;-7.198155e-003;5.762374e-003;3.101194e-003;2.095151e-003;-4.220247e-004;0;-3.961376e-002;0;0;0;0
0;0;0;1;0;0;035;04;0.090000;2.898907e-002;-8.915143e+001;-3.544262e+001;-2.187814e+000;-2.162210e+000;2.609203e+000;4.311847e+000;3.968039e+000;2.871828e+000;-3.647084e+000;-2.341765e+000;6.874941e+000;9.061523e+000;2.775688e+000;2.655660e+000;-2.141686e+000;-1.512319e+001;-1.458551e+001;-1.298305e+001;-1.199755e+001;-1.091740e+001;-9.830345e+000;-8.848046e+000;-8.032613e+000;4.470575e-001;8.349465e-001;1.205248e+000;1.434846e+000;1.758319e+000;1.959505e+000;2.285799e+000;2.335656e+000;0;2.490667e-001;0;0;0;0;1.963069e-003;-2.508057e-001;-5.664231e-001;-1.370925e+000;-1.594047e+000;-1.624583e+000;-1.108485e+000;-3.096977e+000;-4.255457e-001;9.588434e-001;4.918115e-001;-2.856486e-001;-1.786438e+000;9.385979e-002;-1.279056e+000;2.594652e+000;-2.209003e-001;3.978014e-002;-6.023769e-002;4.566250e-002;5.298872e-002;-5.421705e-002;-1.164312e-002;4.437590e-002;4.338967e-002;7.234919e-003;-2.898789e-003;-7.275879e-003;3.979218e-003;-3.019750e-003;1.421690e-004;-2.695537e-003;0;-5.939496e-002;0;0;0;0
