l1;l2;l3;l4;l5;l6;spk_id;ut_id;frameTime;pcm_loudness_sma;mfcc_sma[0];mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12];mfcc_sma[13];mfcc_sma[14];logMelFreqBand_sma[0];logMelFreqBand_sma[1];logMelFreqBand_sma[2];logMelFreqBand_sma[3];logMelFreqBand_sma[4];logMelFreqBand_sma[5];logMelFreqBand_sma[6];logMelFreqBand_sma[7];lspFreq_sma[0];lspFreq_sma[1];lspFreq_sma[2];lspFreq_sma[3];lspFreq_sma[4];lspFreq_sma[5];lspFreq_sma[6];lspFreq_sma[7];F0finEnv_sma;voicingFinalUnclipped_sma;F0final_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;pcm_loudness_sma_de;mfcc_sma_de[0];mfcc_sma_de[1];mfcc_sma_de[2];mfcc_sma_de[3];mfcc_sma_de[4];mfcc_sma_de[5];mfcc_sma_de[6];mfcc_sma_de[7];mfcc_sma_de[8];mfcc_sma_de[9];mfcc_sma_de[10];mfcc_sma_de[11];mfcc_sma_de[12];mfcc_sma_de[13];mfcc_sma_de[14];logMelFreqBand_sma_de[0];logMelFreqBand_sma_de[1];logMelFreqBand_sma_de[2];logMelFreqBand_sma_de[3];logMelFreqBand_sma_de[4];logMelFreqBand_sma_de[5];logMelFreqBand_sma_de[6];logMelFreqBand_sma_de[7];lspFreq_sma_de[0];lspFreq_sma_de[1];lspFreq_sma_de[2];lspFreq_sma_de[3];lspFreq_sma_de[4];lspFreq_sma_de[5];lspFreq_sma_de[6];lspFreq_sma_de[7];F0finEnv_sma_de;voicingFinalUnclipped_sma_de;F0final_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de
0;0;0;1;0;0;035;07;0.000000;2.036179e-002;-9.004056e+001;-3.531734e+001;-5.028722e+000;-8.731035e+000;3.368479e+000;1.283710e+000;2.955925e+000;2.469530e+000;3.943441e+000;-3.943598e+000;4.494984e+000;6.320652e+000;-1.881317e+000;-4.343564e+000;4.993617e-001;-1.556244e+001;-1.449442e+001;-1.302654e+001;-1.182776e+001;-1.067462e+001;-1.021003e+001;-9.222772e+000;-8.396573e+000;4.062732e-001;8.449545e-001;1.143690e+000;1.374172e+000;1.757575e+000;1.956125e+000;2.280145e+000;2.334920e+000;0;1.245378e-001;0;0;0;0;5.133061e-004;1.267860e-001;7.649765e-002;5.905593e-001;6.155277e-001;-6.728335e-001;1.584348e+000;1.421736e+000;3.879725e-001;1.339507e+000;2.060549e+000;5.203028e-001;-1.967963e-001;2.614427e+000;2.278179e+000;2.653947e-001;8.863296e-002;2.198410e-002;4.014206e-002;-1.441202e-002;-1.026651e-001;3.137512e-002;8.487892e-002;4.937325e-002;9.555528e-003;-4.534358e-003;9.876490e-004;1.758076e-002;6.475878e-003;6.741881e-004;-3.136873e-004;1.275396e-003;0;5.102342e-002;0;0;0;0
0;0;0;1;0;0;035;07;0.010000;2.138840e-002;-8.990520e+001;-3.506968e+001;-3.504649e+000;-7.367712e+000;2.616518e+000;5.714761e+000;6.213468e+000;5.150896e+000;8.327168e+000;3.259646e-001;5.703749e+000;5.493024e+000;3.309229e+000;-1.318737e+000;1.106092e+000;-1.536527e+001;-1.446296e+001;-1.294812e+001;-1.187939e+001;-1.089535e+001;-1.022156e+001;-9.079621e+000;-8.280442e+000;4.404874e-001;8.368284e-001;1.144094e+000;1.407824e+000;1.773395e+000;1.963592e+000;2.276823e+000;2.336270e+000;0;2.325778e-001;0;0;0;0;1.415042e-003;1.973480e-001;-1.266480e-004;8.367811e-001;8.709313e-001;-1.438034e+000;8.988668e-001;1.785663e+000;3.629297e-001;1.465189e+000;3.219438e+000;8.414423e-001;-6.988520e-001;3.336200e+000;3.056738e+000;8.481159e-001;9.857330e-002;6.631336e-002;3.009930e-002;-4.890699e-002;-1.493054e-001;9.122457e-002;1.125036e-001;7.101975e-002;8.891848e-003;-5.338675e-003;5.989790e-003;2.733387e-002;7.770061e-003;-4.274833e-003;-6.001234e-004;2.302957e-003;0;6.251332e-002;0;0;0;0
0;0;0;1;0;0;035;07;0.020000;2.241501e-002;-8.947430e+001;-3.505868e+001;-2.837962e+000;-6.335058e+000;3.802930e-001;6.989927e+000;8.435833e+000;3.068710e+000;8.449114e+000;4.224367e+000;6.492115e+000;5.750485e+000;8.595544e+000;5.534920e+000;1.522970e+000;-1.521785e+001;-1.440022e+001;-1.286503e+001;-1.187401e+001;-1.107758e+001;-1.004739e+001;-8.869952e+000;-8.207772e+000;4.369438e-001;8.263457e-001;1.148426e+000;1.445250e+000;1.782045e+000;1.955763e+000;2.280237e+000;2.340621e+000;0;3.256350e-001;0;0;0;0;1.711918e-003;2.276466e-001;-1.196468e-001;6.819323e-001;7.303988e-001;-1.613661e+000;-5.665692e-001;1.803384e+000;-7.353596e-001;-4.128567e-001;2.874838e+000;9.298123e-001;-6.226721e-001;1.922007e+000;2.527176e+000;8.599561e-001;6.117458e-002;7.291365e-002;1.649437e-002;-3.916226e-002;-1.440516e-001;1.457763e-001;9.732819e-002;4.752674e-002;8.485732e-003;-7.457578e-003;1.379124e-002;2.717000e-002;3.830290e-003;-8.579826e-003;-3.038359e-003;-1.748800e-004;0;3.119344e-002;0;0;0;0
0;0;0;1;0;0;035;07;0.030000;2.641039e-002;-8.933694e+001;-3.544730e+001;-1.940197e+000;-5.574368e+000;-2.327597e+000;2.924935e+000;9.144285e+000;3.984589e+000;9.016547e+000;8.069611e+000;7.703630e+000;3.111476e+000;9.561250e+000;6.000886e+000;4.228137e+000;-1.524186e+001;-1.420995e+001;-1.295679e+001;-1.204917e+001;-1.121967e+001;-9.835232e+000;-8.836663e+000;-8.135875e+000;4.353972e-001;8.275655e-001;1.171271e+000;1.475303e+000;1.784191e+000;1.934932e+000;2.277098e+000;2.343584e+000;0;3.365559e-001;0;0;0;0;7.109750e-004;1.736824e-001;-3.005676e-001;1.310929e-001;2.932653e-002;-1.526218e+000;-2.488864e+000;9.121930e-001;-9.371031e-001;-1.759717e+000;7.974533e-001;7.161804e-002;-5.420403e-001;-1.428620e+000;-2.614151e-001;-6.939699e-002;-3.595572e-002;8.712874e-002;1.148624e-002;-3.919087e-002;-6.144113e-002;1.367686e-001;4.573841e-002;9.758567e-003;1.232564e-002;-6.644350e-003;2.075945e-002;1.257602e-002;1.518989e-003;-6.895959e-003;-5.967140e-003;-4.070663e-003;0;-8.099230e-003;0;0;0;0
0;0;0;1;0;0;035;07;0.040000;2.641039e-002;-8.918645e+001;-3.572676e+001;-2.401287e+000;-5.975714e+000;-2.227766e+000;-1.542231e-001;1.050743e+001;-6.241143e-001;1.534468e+000;6.558769e+000;8.144105e+000;4.398066e+000;4.602705e+000;4.632506e+000;3.238119e+000;-1.531827e+001;-1.425636e+001;-1.293973e+001;-1.193868e+001;-1.123272e+001;-9.674319e+000;-8.857610e+000;-8.231223e+000;4.512470e-001;8.122981e-001;1.199058e+000;1.476283e+000;1.771329e+000;1.927556e+000;2.264816e+000;2.330389e+000;0;2.285160e-001;0;0;0;0;-1.299867e-003;3.404159e-002;-3.870552e-001;-3.850838e-001;-2.530849e-001;-9.678748e-001;-2.383034e+000;4.494095e-001;-5.967178e-001;-2.738113e+000;-1.447927e+000;-5.888733e-001;-4.143638e-001;-3.839355e+000;-2.130517e+000;-1.015774e+000;-1.024218e-001;2.770157e-002;1.428957e-002;-2.265606e-002;2.364159e-003;8.867474e-002;9.834861e-003;-1.717529e-002;2.079729e-002;-5.950093e-003;2.457272e-002;3.642440e-004;8.169889e-004;9.491682e-004;-6.920695e-003;-6.073690e-003;0;-1.378397e-002;0;0;0;0
0;0;0;1;0;0;035;07;0.050000;2.294559e-002;-8.918072e+001;-3.623848e+001;-3.067522e+000;-7.400752e+000;-3.710543e+000;-3.157483e+000;9.738632e+000;2.311792e+000;2.985907e+000;3.146030e+000;5.235845e+000;3.459032e+000;-1.837451e+000;-2.174606e+000;-9.846751e-002;-1.549484e+001;-1.409925e+001;-1.285334e+001;-1.204300e+001;-1.112499e+001;-9.724258e+000;-8.857100e+000;-8.219924e+000;4.949640e-001;8.106305e-001;1.222576e+000;1.455188e+000;1.786348e+000;1.943216e+000;2.254698e+000;2.321033e+000;0;2.406411e-001;0;0;0;0;-1.360282e-003;-6.241760e-002;-1.834473e-001;-2.668778e-001;2.945304e-002;-5.365134e-001;-1.154742e+000;-3.014719e-001;1.721869e-001;-2.354450e+000;-2.041823e+000;-8.792595e-001;2.171232e-001;-3.585876e+000;-1.468471e+000;-1.488876e+000;-5.770826e-002;-6.150150e-003;3.602982e-003;-4.072170e-002;2.524242e-002;1.622486e-002;-2.344131e-003;-1.031132e-002;-1.874697e-003;-3.354740e-003;1.612628e-002;-6.355190e-003;8.612871e-005;7.008397e-003;-3.689289e-003;-4.449678e-003;0;4.675829e-002;0;0;0;0
0;0;0;1;0;0;035;07;0.060000;1.764808e-002;-8.938221e+001;-3.659837e+001;-4.199718e+000;-6.687291e+000;-3.767608e+000;-1.884033e+000;1.038571e+001;9.215197e-001;-2.226131e+000;-5.534801e-001;4.781641e+000;3.504888e+000;-4.901884e+000;-1.029920e+000;-1.392600e+000;-1.560347e+001;-1.431706e+001;-1.284531e+001;-1.199037e+001;-1.111310e+001;-9.659507e+000;-8.810559e+000;-8.251624e+000;5.111468e-001;8.050628e-001;1.245637e+000;1.457129e+000;1.785051e+000;1.956367e+000;2.256833e+000;2.321528e+000;0;3.046725e-001;0;0;0;0;5.027752e-004;1.404814e+000;1.139054e+000;-1.077371e+000;4.687053e-001;-2.239385e-001;9.289736e-001;-1.480430e+000;-2.388240e-001;-1.564175e+000;-1.959030e-001;-4.879759e-001;-9.796363e-001;-1.663028e+000;2.296821e-001;2.702170e-001;2.906008e-001;2.448469e-001;2.436413e-001;3.355961e-001;2.972317e-001;1.683814e-001;1.430794e-001;1.170748e-001;-1.821293e-002;-5.578995e-005;-1.475598e-002;-1.326541e-002;-1.069245e-002;-7.462502e-004;-8.757043e-003;-7.644224e-003;0;1.077999e-001;0;0;0;0
0;0;0;1;0;0;035;07;0.070000;2.399013e-002;-8.955116e+001;-3.592874e+001;-2.375370e+000;-5.071314e+000;-4.240243e+000;-1.983871e+000;7.697790e+000;4.072706e+000;-8.754045e-001;1.416618e+000;4.988564e+000;4.643681e+000;-3.615836e+000;1.489743e+000;-9.008823e-001;-1.538780e+001;-1.421034e+001;-1.298599e+001;-1.222693e+001;-1.115327e+001;-9.761514e+000;-8.871909e+000;-8.177231e+000;3.960738e-001;8.144094e-001;1.228612e+000;1.453104e+000;1.777760e+000;1.955569e+000;2.262643e+000;2.325765e+000;0;5.322691e-001;0;0;0;0;3.393427e-003;4.481853e+000;2.970015e+000;-2.976325e+000;4.970833e-001;-2.482701e-001;3.667957e+000;-2.716560e+000;-2.141351e+000;-2.002514e+000;1.791612e+000;-4.662936e-001;-3.041959e+000;-4.268017e-001;1.000945e+000;1.749713e+000;8.641429e-001;7.314108e-001;7.851437e-001;1.090178e+000;8.524332e-001;5.577207e-001;4.867930e-001;4.039515e-001;-1.208324e-002;9.397745e-004;-5.390459e-002;-2.723519e-002;-2.317390e-002;-1.695588e-002;-1.609328e-002;-1.320248e-002;0;1.102707e-001;0;0;0;0
0;0;0;1;0;0;035;07;0.080000;2.840199e-002;-8.197717e+001;-3.018637e+001;-8.134216e+000;-4.796906e+000;-3.082608e+000;3.903839e+000;4.125704e+000;-2.698691e+000;-4.355752e+000;6.443960e+000;5.827866e+000;-1.092440e+000;-2.823239e+000;3.948743e+000;4.990412e+000;-1.391879e+001;-1.297657e+001;-1.165520e+001;-1.016873e+001;-9.732425e+000;-8.813785e+000;-8.134809e+000;-7.667196e+000;4.096274e-001;8.101296e-001;1.122259e+000;1.410998e+000;1.722160e+000;1.917648e+000;2.217058e+000;2.289801e+000;0;6.217017e-001;0;0;0;0;5.828776e-003;7.954130e+000;4.459661e+000;-5.751564e+000;-3.904621e-001;-1.279279e+000;5.369219e+000;-3.262718e+000;-3.505280e+000;-1.448467e+000;2.157225e+000;-2.035420e+000;-5.838187e+000;-1.151770e+000;-9.788315e-001;1.727992e+000;1.372677e+000;1.339251e+000;1.467775e+000;1.869386e+000;1.468032e+000;1.023468e+000;9.262606e-001;7.185345e-001;3.042840e-002;-2.563667e-003;-8.027377e-002;-4.376085e-002;-2.330813e-002;-2.761556e-002;-2.456186e-002;-1.567502e-002;0;6.931247e-002;0;0;0;0
0;0;0;1;0;0;035;07;0.090000;3.453577e-002;-7.047398e+001;-2.459441e+001;-1.598190e+001;-5.860528e+000;-5.294393e+000;1.228836e+001;-7.141649e-001;-6.584856e+000;-5.961853e+000;8.605369e+000;2.381265e+000;-9.452100e+000;-5.010782e+000;3.407877e-001;5.458590e+000;-1.201647e+001;-1.111244e+001;-9.522678e+000;-7.502933e+000;-7.553162e+000;-7.358516e+000;-6.761011e+000;-6.492381e+000;4.853075e-001;8.127959e-001;1.014742e+000;1.342077e+000;1.701924e+000;1.877796e+000;2.194119e+000;2.270884e+000;0;6.334801e-001;0;0;0;0;3.613424e-003;8.640432e+000;4.225026e+000;-6.749737e+000;-1.434790e+000;-1.661689e+000;6.587531e+000;-1.495670e+000;-3.168605e+000;-1.423514e+000;7.439718e-001;-3.159284e+000;-5.973008e+000;-2.627480e+000;-2.741682e+000;9.964927e-001;1.355122e+000;1.411807e+000;1.706182e+000;2.027858e+000;1.567450e+000;1.123749e+000;1.059168e+000;7.893773e-001;7.030921e-002;-9.208518e-003;-7.302825e-002;-4.742692e-002;-1.111875e-002;-2.054977e-002;-2.106855e-002;-7.555080e-003;0;3.888416e-003;0;0;0;0
