l1;l2;l3;l4;l5;l6;spk_id;ut_id;frameTime;pcm_loudness_sma;mfcc_sma[0];mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12];mfcc_sma[13];mfcc_sma[14];logMelFreqBand_sma[0];logMelFreqBand_sma[1];logMelFreqBand_sma[2];logMelFreqBand_sma[3];logMelFreqBand_sma[4];logMelFreqBand_sma[5];logMelFreqBand_sma[6];logMelFreqBand_sma[7];lspFreq_sma[0];lspFreq_sma[1];lspFreq_sma[2];lspFreq_sma[3];lspFreq_sma[4];lspFreq_sma[5];lspFreq_sma[6];lspFreq_sma[7];F0finEnv_sma;voicingFinalUnclipped_sma;F0final_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;pcm_loudness_sma_de;mfcc_sma_de[0];mfcc_sma_de[1];mfcc_sma_de[2];mfcc_sma_de[3];mfcc_sma_de[4];mfcc_sma_de[5];mfcc_sma_de[6];mfcc_sma_de[7];mfcc_sma_de[8];mfcc_sma_de[9];mfcc_sma_de[10];mfcc_sma_de[11];mfcc_sma_de[12];mfcc_sma_de[13];mfcc_sma_de[14];logMelFreqBand_sma_de[0];logMelFreqBand_sma_de[1];logMelFreqBand_sma_de[2];logMelFreqBand_sma_de[3];logMelFreqBand_sma_de[4];logMelFreqBand_sma_de[5];logMelFreqBand_sma_de[6];logMelFreqBand_sma_de[7];lspFreq_sma_de[0];lspFreq_sma_de[1];lspFreq_sma_de[2];lspFreq_sma_de[3];lspFreq_sma_de[4];lspFreq_sma_de[5];lspFreq_sma_de[6];lspFreq_sma_de[7];F0finEnv_sma_de;voicingFinalUnclipped_sma_de;F0final_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de
1;0;0;0;0;0;035;01;0.000000;2.991564e-002;-7.543695e+001;-4.312223e+001;1.173903e+001;3.564465e-001;4.585550e+000;9.126774e+000;8.846805e+000;-1.736044e+000;-4.516417e+000;-4.076066e+000;1.861454e-001;-2.190177e+000;7.241111e-001;4.109894e+000;9.635941e-001;-1.289660e+001;-1.347627e+001;-1.209613e+001;-1.096106e+001;-9.966130e+000;-8.014672e+000;-6.306578e+000;-5.006613e+000;4.616791e-001;8.784446e-001;1.295728e+000;1.538830e+000;1.847723e+000;1.994923e+000;2.297383e+000;2.339759e+000;0;0;0;0;0;0;5.607072e-004;-1.838242e-001;2.485107e-001;1.305574e+000;-5.608588e-001;-5.447658e-001;-1.240504e+000;-1.050396e+000;2.884560e+000;8.834486e-002;-6.812488e-001;-9.566442e-001;2.691153e+000;-1.587726e+000;1.894929e+000;-6.416169e-002;2.603016e-002;9.041786e-002;1.081533e-002;-1.784449e-001;-5.409718e-003;-1.500889e-001;-3.051705e-002;5.933142e-002;-6.783755e-002;4.200465e-003;-9.091449e-003;-1.143299e-002;3.261304e-003;1.328374e-002;1.744294e-003;-7.953644e-005;0;5.756285e-002;0;0;0;0
1;0;0;0;0;0;035;01;0.010000;2.724665e-002;-7.491165e+001;-4.358431e+001;1.507812e+001;-2.862722e-001;2.502306e+000;5.696941e+000;6.634693e+000;4.245495e+000;-4.458124e+000;-5.311082e+000;-5.503851e-001;4.447217e+000;-2.163060e+000;7.748060e+000;2.736430e-001;-1.281105e+001;-1.321281e+001;-1.203331e+001;-1.131892e+001;-9.860914e+000;-8.133513e+000;-6.136430e+000;-4.650506e+000;3.239740e-001;9.043694e-001;1.291835e+000;1.525675e+000;1.865670e+000;2.026390e+000;2.302908e+000;2.341707e+000;0;1.193270e-001;0;0;0;0;3.802364e-003;-4.240364e-001;2.040844e-001;1.864519e+000;-4.742294e-001;-8.794664e-001;-1.824475e+000;-1.992626e+000;3.814337e+000;5.043429e-001;-9.766773e-001;-2.174024e+000;2.984602e+000;-2.237007e+000;1.949719e+000;5.349495e-002;4.488945e-004;1.038654e-001;-4.404411e-002;-2.831182e-001;-3.147774e-002;-2.258410e-001;-4.829364e-002;7.757197e-002;-7.953447e-002;8.061076e-003;-8.647216e-003;-1.379737e-002;8.235323e-003;2.141758e-002;-1.302624e-003;-1.977182e-003;0;6.844522e-002;0;0;0;0
1;0;0;0;0;0;035;01;0.020000;3.405366e-002;-7.661872e+001;-4.164864e+001;1.659736e+001;-2.126488e+000;2.903343e+000;4.639170e+000;4.700881e+000;9.695984e+000;-4.103839e+000;-6.864801e+000;-4.228811e+000;7.946890e+000;-5.770935e+000;1.176546e+001;9.877613e-001;-1.280922e+001;-1.315591e+001;-1.207346e+001;-1.167436e+001;-1.004579e+001;-8.705696e+000;-6.544237e+000;-4.888010e+000;1.913439e-001;8.864846e-001;1.252217e+000;1.488243e+000;1.855055e+000;2.045609e+000;2.303342e+000;2.338387e+000;0;2.281507e-001;0;0;0;0;5.349739e-003;-1.238454e+000;9.467777e-001;1.209745e+000;-2.055438e-002;-2.457876e-001;-1.710289e+000;-2.623652e+000;3.029737e+000;2.955748e-001;-6.678779e-001;-2.977952e+000;1.081206e+000;-1.654639e+000;4.966086e-001;2.929021e-001;-2.626123e-002;2.582150e-002;-1.529092e-001;-3.157965e-001;-1.222637e-001;-3.267931e-001;-2.596844e-001;-1.318171e-001;-5.992879e-002;-3.153145e-004;-1.465892e-002;-1.865586e-002;-2.810609e-003;1.031456e-002;-1.022873e-002;-7.186294e-003;0;3.264711e-002;0;0;0;0
1;0;0;0;0;0;035;01;0.030000;4.685844e-002;-7.696625e+001;-4.283861e+001;1.863246e+001;-7.732332e-001;1.029321e+000;2.248202e+000;9.566355e-001;1.161963e+001;-2.200992e+000;-7.565084e+000;-8.476497e+000;7.664299e+000;-7.213402e+000;1.003071e+001;1.218985e+000;-1.293804e+001;-1.311712e+001;-1.232768e+001;-1.202001e+001;-1.008369e+001;-8.798366e+000;-6.429216e+000;-4.678055e+000;1.991743e-001;9.147300e-001;1.274247e+000;1.495137e+000;1.885233e+000;2.076669e+000;2.287890e+000;2.330559e+000;0;2.281507e-001;0;0;0;0;4.836666e-003;-1.800793e+000;1.453658e+000;-3.027161e-001;9.227421e-001;-2.562972e-001;-4.801214e-001;-2.909206e+000;1.221820e+000;3.330252e-001;5.142068e-001;-1.901503e+000;-1.471081e+000;9.220721e-001;-1.572998e+000;6.812037e-001;-9.884062e-002;-8.280440e-002;-2.338543e-001;-2.482825e-001;-1.940436e-001;-3.085148e-001;-3.804767e-001;-3.147701e-001;-1.502311e-002;-9.039378e-003;-1.863825e-002;-1.208851e-002;-1.754374e-002;-1.925778e-003;-1.058969e-002;3.534317e-004;0;-3.579811e-002;0;0;0;0
1;0;0;0;0;0;035;01;0.040000;4.685844e-002;-8.060192e+001;-3.876120e+001;1.601059e+001;4.971551e-001;4.093104e+000;2.299698e+000;-1.432426e+000;9.725577e+000;-4.167109e+000;-6.288454e+000;-1.074056e+001;1.607311e+000;-5.023911e+000;5.451613e+000;1.955433e+000;-1.296441e+001;-1.339501e+001;-1.271348e+001;-1.218950e+001;-1.046606e+001;-9.316212e+000;-7.458607e+000;-5.651925e+000;2.244350e-001;8.716877e-001;1.231227e+000;1.460820e+000;1.823888e+000;2.021357e+000;2.253748e+000;2.309402e+000;0;1.088237e-001;0;0;0;0;-1.545772e-005;9.934013e-001;-5.144844e-001;-7.004962e-001;1.979988e+000;-1.022164e+000;1.492136e+000;-3.217827e+000;-1.591995e-001;2.197295e-001;2.143657e+000;2.706040e-001;-2.601325e+000;2.252488e+000;-2.512616e+000;5.890232e-001;9.107342e-002;8.438702e-002;-2.310114e-002;1.654907e-001;1.562900e-001;2.554208e-001;2.404268e-001;2.766922e-001;3.807131e-002;6.852686e-003;3.968692e-003;1.742297e-002;-8.735001e-003;2.743483e-003;-1.358795e-003;1.261938e-002;0;-6.844522e-002;0;0;0;0
1;0;0;0;0;0;035;01;0.050000;4.502760e-002;-8.192402e+001;-3.775974e+001;1.385793e+001;3.015616e+000;6.259391e-001;4.466070e+000;-4.844684e+000;1.033980e+001;-2.761363e+000;-3.028222e+000;-6.802028e+000;2.616042e-001;2.073788e+000;3.039991e+000;3.195826e+000;-1.322766e+001;-1.350729e+001;-1.288256e+001;-1.230276e+001;-1.062100e+001;-9.370830e+000;-7.581629e+000;-5.842400e+000;2.323129e-001;8.665709e-001;1.209139e+000;1.478944e+000;1.793535e+000;2.028887e+000;2.274756e+000;2.357967e+000;0;0;0;0;0;0;-4.604673e-003;5.344639e+000;-3.533047e+000;-6.090258e-001;3.057250e+000;-1.683871e+000;4.286857e+000;-3.181233e+000;1.812289e-001;6.689481e-001;4.012784e+000;2.378492e+000;-2.048270e+000;2.072908e+000;-1.481397e+000;-1.743417e-002;4.116868e-001;3.727661e-001;3.587045e-001;7.407354e-001;7.351612e-001;1.027977e+000;1.213498e+000;1.230874e+000;8.536781e-002;3.366461e-002;3.409765e-002;4.725035e-002;1.412282e-002;2.058599e-002;1.481037e-002;2.479672e-002;0;-1.846025e-002;0;0;0;0
1;0;0;0;0;0;035;01;0.060000;3.489180e-002;-6.917283e+001;-4.676050e+001;1.548215e+001;5.879026e+000;-2.005788e+000;1.099092e+001;-8.487595e+000;9.539900e+000;-2.725006e+000;1.585053e+000;-3.713025e+000;-1.358387e+000;8.479101e-001;2.697737e+000;2.944457e+000;-1.220904e+001;-1.253889e+001;-1.191152e+001;-1.070553e+001;-8.995685e+000;-7.142360e+000;-4.765896e+000;-2.922376e+000;3.651312e-001;9.448276e-001;1.304615e+000;1.583454e+000;1.857229e+000;2.083217e+000;2.303115e+000;2.387779e+000;0;0;0;0;0;0;1.922014e-002;9.127687e+000;-4.858186e+000;1.420339e-001;4.396449e+000;-1.031555e+000;2.933998e+000;-1.486266e+000;1.328041e+000;5.959416e-001;3.241415e+000;4.090777e+000;-5.686089e-001;4.150365e-001;-1.950674e-001;-8.144905e-001;8.681275e-001;7.854830e-001;7.386854e-001;1.114646e+000;1.360906e+000;1.713161e+000;1.875514e+000;1.838286e+000;1.009431e-001;6.640838e-002;6.566761e-002;5.408931e-002;2.968398e-002;2.188830e-002;1.710811e-002;1.734147e-002;0;7.086056e-002;0;0;0;0
1;0;0;0;0;0;035;01;0.070000;2.981840e-002;-5.595760e+001;-5.650419e+001;1.585155e+001;1.182208e+001;-4.340585e+000;1.933687e+001;-1.142195e+001;1.261861e+001;4.226972e-001;8.562079e+000;-9.780153e-002;-1.094201e+000;2.152293e-001;4.000661e+000;6.373026e-001;-1.125729e+001;-1.168135e+001;-1.093514e+001;-9.058315e+000;-7.143073e+000;-4.745408e+000;-1.708084e+000;1.115401e-001;5.556652e-001;1.046483e+000;1.408041e+000;1.670072e+000;1.939177e+000;2.148669e+000;2.337259e+000;2.415354e+000;0;1.902613e-001;0;0;0;0;3.214062e-002;7.853227e+000;-1.655298e+000;1.647764e-001;3.623640e+000;7.647864e-001;-1.309455e+000;6.725206e-001;-9.545671e-001;1.520184e+000;7.912527e-001;5.178161e+000;-5.103717e-001;-5.605128e-001;9.108396e-002;-3.704160e-001;1.025058e+000;9.622458e-001;7.559931e-001;9.856987e-001;1.252431e+000;1.410735e+000;1.342618e+000;1.161554e+000;6.457131e-002;4.455495e-002;4.411645e-002;1.673115e-002;1.804822e-002;-2.194500e-003;4.687977e-003;-4.303813e-003;0;1.103988e-001;0;0;0;0
1;0;0;0;0;0;035;01;0.080000;1.505637e-001;-4.794670e+001;-5.367990e+001;1.572394e+001;1.807617e+001;1.418591e+000;9.534285e+000;-5.575122e+000;1.522638e+001;-2.779431e+000;4.123471e+000;6.361213e+000;-5.578307e-001;-2.019449e+000;3.995940e+000;-8.377578e-001;-9.608953e+000;-1.038056e+001;-9.993771e+000;-8.238492e+000;-5.400491e+000;-3.063115e+000;-1.017810e+000;5.625361e-001;5.674743e-001;1.113773e+000;1.460114e+000;1.635703e+000;1.899487e+000;2.070908e+000;2.308038e+000;2.367416e+000;0;3.679959e-001;0;0;0;0;3.777025e-002;1.837009e+000;4.539374e+000;2.538891e-002;3.612164e-001;1.765371e+000;-6.029634e+000;2.238940e+000;-5.396716e+000;1.947504e+000;-1.183542e+000;4.859574e+000;6.538929e-001;9.962369e-001;4.328952e-001;9.378519e-001;7.240718e-001;8.373739e-001;4.009816e-001;3.352644e-001;3.812142e-001;2.062550e-001;-1.596617e-001;-4.597208e-001;-2.713321e-002;-2.053968e-002;-3.039221e-002;-3.736640e-002;-1.575479e-002;-3.277772e-002;-1.228788e-002;-2.019257e-002;0;5.332037e-002;0;0;0;0
1;0;0;0;0;0;035;01;0.090000;1.478948e-001;-5.327095e+001;-4.257653e+001;1.456091e+001;1.503524e+001;2.737681e+000;-1.352889e+000;-2.938317e+000;2.723725e+000;4.866772e+000;-3.411669e-001;1.405166e+001;-2.690532e+000;7.049036e-001;2.846308e+000;3.234853e+000;-9.402413e+000;-9.775222e+000;-1.006147e+001;-8.607784e+000;-6.156439e+000;-4.356777e+000;-2.742579e+000;-1.777086e+000;4.539979e-001;1.004873e+000;1.351971e+000;1.536476e+000;1.862647e+000;2.024069e+000;2.295735e+000;2.346630e+000;0;3.679959e-001;0;0;0;0;3.558312e-003;-2.712950e+000;5.537260e+000;1.263392e+000;-4.642308e+000;6.976883e-001;-4.781010e+000;1.689359e+000;-1.118034e+001;1.589858e+000;4.401925e-001;1.319640e+000;1.632435e+000;1.559744e+000;-3.168038e-001;2.158184e+000;1.322058e-001;4.274791e-001;-5.566120e-003;-9.248362e-002;-5.687363e-001;-7.375633e-001;-9.368614e-001;-1.101718e+000;-5.841973e-002;-7.618987e-002;-7.288446e-002;-3.144493e-002;-1.040490e-002;-2.838646e-002;-2.044563e-002;-2.399530e-002;0;-5.707840e-002;0;0;0;0
